##id,描述（不调用）,掉落类型（1：全选，2：概率走权重，随机，3：各走各概率）,奖励<类型|奖励ID|个数|概率>
#int,string,int,vector<vector<int>>
#id,desc,type,probability
90232,魔窟232,1,<1|0|4900|4900|10000>%<6|101|2060|2060|10000>
90233,魔窟233,1,<1|0|4900|4900|10000>%<6|101|2060|2060|10000>
90234,魔窟234,1,<1|0|4900|4900|10000>%<6|101|2060|2060|10000>
90235,魔窟235,1,<1|0|4900|4900|10000>%<6|101|2060|2060|10000>
90236,魔窟236,1,<1|0|4900|4900|10000>%<6|101|2060|2060|10000>
90237,魔窟237,1,<1|0|4900|4900|10000>%<6|101|2060|2060|10000>
90238,魔窟238,1,<1|0|4900|4900|10000>%<6|101|2060|2060|10000>
90239,魔窟239,1,<1|0|4900|4900|10000>%<6|101|2060|2060|10000>
90240,魔窟240,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90241,魔窟241,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90242,魔窟242,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90243,魔窟243,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90244,魔窟244,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90245,魔窟245,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90246,魔窟246,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90247,魔窟247,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90248,魔窟248,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90249,魔窟249,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90250,魔窟250,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90251,魔窟251,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90252,魔窟252,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90253,魔窟253,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90254,魔窟254,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90255,魔窟255,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90256,魔窟256,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90257,魔窟257,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90258,魔窟258,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90259,魔窟259,1,<1|0|4800|4800|10000>%<6|101|2020|2020|10000>
90260,魔窟260,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90261,魔窟261,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90262,魔窟262,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90263,魔窟263,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90264,魔窟264,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90265,魔窟265,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90266,魔窟266,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90267,魔窟267,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90268,魔窟268,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90269,魔窟269,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90270,魔窟270,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90271,魔窟271,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90272,魔窟272,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90273,魔窟273,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90274,魔窟274,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90275,魔窟275,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90276,魔窟276,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90277,魔窟277,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90278,魔窟278,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90279,魔窟279,1,<1|0|4700|4700|10000>%<6|101|1980|1980|10000>
90280,魔窟280,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90281,魔窟281,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90282,魔窟282,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90283,魔窟283,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90284,魔窟284,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90285,魔窟285,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90286,魔窟286,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90287,魔窟287,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90288,魔窟288,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90289,魔窟289,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90290,魔窟290,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90291,魔窟291,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90292,魔窟292,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90293,魔窟293,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90294,魔窟294,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90295,魔窟295,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90296,魔窟296,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90297,魔窟297,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90298,魔窟298,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90299,魔窟299,1,<1|0|4600|4600|10000>%<6|101|1940|1940|10000>
90300,魔窟300,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90301,魔窟301,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90302,魔窟302,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90303,魔窟303,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90304,魔窟304,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90305,魔窟305,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90306,魔窟306,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90307,魔窟307,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90308,魔窟308,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90309,魔窟309,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90310,魔窟310,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90311,魔窟311,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90312,魔窟312,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90313,魔窟313,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90314,魔窟314,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90315,魔窟315,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90316,魔窟316,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90317,魔窟317,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90318,魔窟318,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90319,魔窟319,1,<1|0|4500|4500|10000>%<6|101|1900|1900|10000>
90320,魔窟320,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90321,魔窟321,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90322,魔窟322,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90323,魔窟323,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90324,魔窟324,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90325,魔窟325,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90326,魔窟326,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90327,魔窟327,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90328,魔窟328,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90329,魔窟329,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90330,魔窟330,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90331,魔窟331,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90332,魔窟332,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90333,魔窟333,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90334,魔窟334,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90335,魔窟335,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90336,魔窟336,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90337,魔窟337,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90338,魔窟338,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90339,魔窟339,1,<1|0|4400|4400|10000>%<6|101|1860|1860|10000>
90340,魔窟340,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90341,魔窟341,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90342,魔窟342,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90343,魔窟343,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90344,魔窟344,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90345,魔窟345,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90346,魔窟346,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90347,魔窟347,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90348,魔窟348,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90349,魔窟349,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90350,魔窟350,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90351,魔窟351,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90352,魔窟352,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90353,魔窟353,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90354,魔窟354,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90355,魔窟355,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90356,魔窟356,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90357,魔窟357,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90358,魔窟358,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90359,魔窟359,1,<1|0|4300|4300|10000>%<6|101|1820|1820|10000>
90360,魔窟360,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90361,魔窟361,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90362,魔窟362,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90363,魔窟363,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90364,魔窟364,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90365,魔窟365,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90366,魔窟366,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90367,魔窟367,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90368,魔窟368,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90369,魔窟369,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90370,魔窟370,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90371,魔窟371,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90372,魔窟372,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90373,魔窟373,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90374,魔窟374,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90375,魔窟375,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90376,魔窟376,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90377,魔窟377,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90378,魔窟378,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90379,魔窟379,1,<1|0|4200|4200|10000>%<6|101|1780|1780|10000>
90380,魔窟380,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90381,魔窟381,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90382,魔窟382,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90383,魔窟383,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90384,魔窟384,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90385,魔窟385,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90386,魔窟386,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90387,魔窟387,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90388,魔窟388,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90389,魔窟389,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90390,魔窟390,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90391,魔窟391,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90392,魔窟392,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90393,魔窟393,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90394,魔窟394,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90395,魔窟395,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90396,魔窟396,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90397,魔窟397,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90398,魔窟398,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90399,魔窟399,1,<1|0|4100|4100|10000>%<6|101|1740|1740|10000>
90400,魔窟400,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90401,魔窟401,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90402,魔窟402,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90403,魔窟403,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90404,魔窟404,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90405,魔窟405,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90406,魔窟406,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90407,魔窟407,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90408,魔窟408,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90409,魔窟409,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90410,魔窟410,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90411,魔窟411,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90412,魔窟412,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90413,魔窟413,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90414,魔窟414,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90415,魔窟415,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90416,魔窟416,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90417,魔窟417,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90418,魔窟418,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90419,魔窟419,1,<1|0|4000|4000|10000>%<6|101|1700|1700|10000>
90420,魔窟420,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90421,魔窟421,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90422,魔窟422,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90423,魔窟423,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90424,魔窟424,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90425,魔窟425,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90426,魔窟426,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90427,魔窟427,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90428,魔窟428,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90429,魔窟429,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90430,魔窟430,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90431,魔窟431,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90432,魔窟432,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90433,魔窟433,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90434,魔窟434,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90435,魔窟435,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90436,魔窟436,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90437,魔窟437,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90438,魔窟438,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90439,魔窟439,1,<1|0|3900|3900|10000>%<6|101|1660|1660|10000>
90440,魔窟440,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90441,魔窟441,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90442,魔窟442,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90443,魔窟443,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90444,魔窟444,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90445,魔窟445,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90446,魔窟446,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90447,魔窟447,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90448,魔窟448,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90449,魔窟449,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90450,魔窟450,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90451,魔窟451,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90452,魔窟452,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90453,魔窟453,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90454,魔窟454,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90455,魔窟455,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90456,魔窟456,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90457,魔窟457,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90458,魔窟458,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90459,魔窟459,1,<1|0|3800|3800|10000>%<6|101|1620|1620|10000>
90460,魔窟460,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90461,魔窟461,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90462,魔窟462,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90463,魔窟463,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90464,魔窟464,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90465,魔窟465,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90466,魔窟466,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90467,魔窟467,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90468,魔窟468,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90469,魔窟469,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90470,魔窟470,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90471,魔窟471,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90472,魔窟472,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90473,魔窟473,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90474,魔窟474,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90475,魔窟475,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90476,魔窟476,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90477,魔窟477,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90478,魔窟478,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90479,魔窟479,1,<1|0|3700|3700|10000>%<6|101|1580|1580|10000>
90480,魔窟480,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90481,魔窟481,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90482,魔窟482,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90483,魔窟483,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90484,魔窟484,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90485,魔窟485,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90486,魔窟486,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90487,魔窟487,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90488,魔窟488,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90489,魔窟489,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90490,魔窟490,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90491,魔窟491,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90492,魔窟492,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90493,魔窟493,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90494,魔窟494,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90495,魔窟495,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90496,魔窟496,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90497,魔窟497,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90498,魔窟498,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90499,魔窟499,1,<1|0|3600|3600|10000>%<6|101|1540|1540|10000>
90500,魔窟500,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90501,魔窟501,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90502,魔窟502,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90503,魔窟503,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90504,魔窟504,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90505,魔窟505,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90506,魔窟506,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90507,魔窟507,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90508,魔窟508,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90509,魔窟509,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90510,魔窟510,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90511,魔窟511,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90512,魔窟512,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90513,魔窟513,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90514,魔窟514,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90515,魔窟515,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90516,魔窟516,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90517,魔窟517,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90518,魔窟518,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90519,魔窟519,1,<1|0|3500|3500|10000>%<6|101|1500|1500|10000>
90520,魔窟520,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90521,魔窟521,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90522,魔窟522,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90523,魔窟523,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90524,魔窟524,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90525,魔窟525,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90526,魔窟526,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90527,魔窟527,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90528,魔窟528,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90529,魔窟529,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90530,魔窟530,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90531,魔窟531,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90532,魔窟532,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90533,魔窟533,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90534,魔窟534,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90535,魔窟535,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90536,魔窟536,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90537,魔窟537,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90538,魔窟538,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90539,魔窟539,1,<1|0|3400|3400|10000>%<6|101|1460|1460|10000>
90540,魔窟540,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90541,魔窟541,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90542,魔窟542,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90543,魔窟543,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90544,魔窟544,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90545,魔窟545,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90546,魔窟546,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90547,魔窟547,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90548,魔窟548,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90549,魔窟549,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90550,魔窟550,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90551,魔窟551,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90552,魔窟552,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90553,魔窟553,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90554,魔窟554,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90555,魔窟555,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90556,魔窟556,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90557,魔窟557,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90558,魔窟558,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90559,魔窟559,1,<1|0|3300|3300|10000>%<6|101|1420|1420|10000>
90560,魔窟560,1,<1|0|3200|3200|10000>%<6|101|1380|1380|10000>
90561,魔窟561,1,<1|0|3200|3200|10000>%<6|101|1380|1380|10000>
90562,魔窟562,1,<1|0|3200|3200|10000>%<6|101|1380|1380|10000>
90563,魔窟563,1,<1|0|3200|3200|10000>%<6|101|1380|1380|10000>
90564,魔窟564,1,<1|0|3200|3200|10000>%<6|101|1380|1380|10000>
90565,魔窟565,1,<1|0|3200|3200|10000>%<6|101|1380|1380|10000>
90566,魔窟566,1,<1|0|3200|3200|10000>%<6|101|1380|1380|10000>
90567,魔窟567,1,<1|0|3200|3200|10000>%<6|101|1380|1380|10000>
90568,魔窟568,1,<1|0|3200|3200|10000>%<6|101|1380|1380|10000>
90569,魔窟569,1,<1|0|3200|3200|10000>%<6|101|1380|1380|10000>
90570,魔窟570,1,<1|0|3200|3200|10000>%<6|101|1380|1380|10000>
